$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.484
0.0,0.0,0.1,0.1,0.478
0.0,0.0,0.2,0.2,0.44
0.0,0.0,0.3,0.3,0.448
0.0,0.0,0.4,0.4,0.408
0.0,0.0,0.5,0.5,0.402
0.0,0.0,0.6,0.6,0.376
0.0,0.0,0.7,0.7,0.424
0.0,0.0,0.8,0.8,0.376
0.0,0.0,0.9,0.9,0.364
0.0,0.0,1.0,1.0,0.352
0.0,0.0,1.1,1.1,0.37
0.0,0.0,1.2,1.2,0.308
0.0,0.0,1.3,1.3,0.286
0.0,0.0,1.4,1.4,0.328
0.0,0.0,1.5,1.5,0.348
0.0,0.0,1.6,1.6,0.302
0.0,0.0,1.7,1.7,0.27
0.0,0.0,1.8,1.8,0.256
0.0,0.0,1.9,1.9,0.27
0.0,0.0,2.0,2.0,0.268
0.0,0.0,2.1,2.1,0.238
0.0,0.0,2.2,2.2,0.244
0.0,0.0,2.3,2.3,0.236
0.0,0.0,2.4,2.4,0.218
0.0,0.0,2.5,2.5,0.198
0.0,0.0,2.6,2.6,0.192
0.0,0.0,2.7,2.7,0.238
0.0,0.0,2.8,2.8,0.208
0.0,0.0,2.9,2.9,0.208
0.0,0.0,3.0,3.0,0.212
0.0,0.0,3.1,3.1,0.2
0.0,0.0,3.2,3.2,0.2
0.0,0.0,3.3,3.3,0.186
0.0,0.0,3.4,3.4,0.188
0.0,0.0,3.5,3.5,0.2
0.0,0.0,3.6,3.6,0.182
0.0,0.0,3.7,3.7,0.186
0.0,0.0,3.8,3.8,0.2
0.0,0.0,3.9,3.9,0.164
0.0,0.0,4.0,4.0,0.162
0.0,0.0,4.1,4.1,0.176
0.0,0.0,4.2,4.2,0.154
0.0,0.0,4.3,4.3,0.154
0.0,0.0,4.4,4.4,0.142
0.0,0.0,4.5,4.5,0.174
0.0,0.0,4.6,4.6,0.134
0.0,0.0,4.7,4.7,0.16
