$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.776
0.0,0.0,0.1,0.1,0.752
0.0,0.0,0.2,0.2,0.736
0.0,0.0,0.3,0.3,0.768
0.0,0.0,0.4,0.4,0.74
0.0,0.0,0.5,0.5,0.718
0.0,0.0,0.6,0.6,0.686
0.0,0.0,0.7,0.7,0.728
0.0,0.0,0.8,0.8,0.664
0.0,0.0,0.9,0.9,0.68
0.0,0.0,1.0,1.0,0.6
0.0,0.0,1.1,1.1,0.662
0.0,0.0,1.2,1.2,0.644
0.0,0.0,1.3,1.3,0.61
0.0,0.0,1.4,1.4,0.602
0.0,0.0,1.5,1.5,0.59
0.0,0.0,1.6,1.6,0.574
0.0,0.0,1.7,1.7,0.554
0.0,0.0,1.8,1.8,0.518
0.0,0.0,1.9,1.9,0.55
0.0,0.0,2.0,2.0,0.56
0.0,0.0,2.1,2.1,0.532
0.0,0.0,2.2,2.2,0.546
0.0,0.0,2.3,2.3,0.532
0.0,0.0,2.4,2.4,0.5
0.0,0.0,2.5,2.5,0.506
0.0,0.0,2.6,2.6,0.542
0.0,0.0,2.7,2.7,0.462
0.0,0.0,2.8,2.8,0.466
0.0,0.0,2.9,2.9,0.458
0.0,0.0,3.0,3.0,0.43
0.0,0.0,3.1,3.1,0.462
0.0,0.0,3.2,3.2,0.394
0.0,0.0,3.3,3.3,0.408
0.0,0.0,3.4,3.4,0.386
0.0,0.0,3.5,3.5,0.426
0.0,0.0,3.6,3.6,0.366
0.0,0.0,3.7,3.7,0.366
0.0,0.0,3.8,3.8,0.378
0.0,0.0,3.9,3.9,0.398
0.0,0.0,4.0,4.0,0.374
0.0,0.0,4.1,4.1,0.382
0.0,0.0,4.2,4.2,0.366
0.0,0.0,4.3,4.3,0.38
0.0,0.0,4.4,4.4,0.306
0.0,0.0,4.5,4.5,0.328
0.0,0.0,4.6,4.6,0.284
0.0,0.0,4.7,4.7,0.338
0.0,0.0,4.8,4.8,0.316
0.0,0.0,4.9,4.9,0.308
0.0,0.0,5.0,5.0,0.312
0.0,0.0,5.1,5.1,0.268
0.0,0.0,5.2,5.2,0.254
0.0,0.0,5.3,5.3,0.308
0.0,0.0,5.4,5.4,0.282
0.0,0.0,5.5,5.5,0.286
0.0,0.0,5.6,5.6,0.26
0.0,0.0,5.7,5.7,0.214
0.0,0.0,5.8,5.8,0.26
0.0,0.0,5.9,5.9,0.246
0.0,0.0,6.0,6.0,0.276
0.0,0.0,6.1,6.1,0.212
0.0,0.0,6.2,6.2,0.236
0.0,0.0,6.3,6.3,0.274
0.0,0.0,6.4,6.4,0.23
0.0,0.0,6.5,6.5,0.218
0.0,0.0,6.6,6.6,0.214
0.0,0.0,6.7,6.7,0.208
0.0,0.0,6.8,6.8,0.232
0.0,0.0,6.9,6.9,0.268
0.0,0.0,7.0,7.0,0.226
0.0,0.0,7.1,7.1,0.206
0.0,0.0,7.2,7.2,0.216
0.0,0.0,7.3,7.3,0.222
0.0,0.0,7.4,7.4,0.212
0.0,0.0,7.5,7.5,0.178
0.0,0.0,7.6,7.6,0.196
0.0,0.0,7.7,7.7,0.198
0.0,0.0,7.8,7.8,0.212
0.0,0.0,7.9,7.9,0.226
0.0,0.0,8.0,8.0,0.164
0.0,0.0,8.1,8.1,0.22
0.0,0.0,8.2,8.2,0.186
0.0,0.0,8.3,8.3,0.21
0.0,0.0,8.4,8.4,0.196
0.0,0.0,8.5,8.5,0.184
0.0,0.0,8.6,8.6,0.208
0.0,0.0,8.7,8.7,0.224
0.0,0.0,8.8,8.8,0.232
0.0,0.0,8.9,8.9,0.214
0.0,0.0,9.0,9.0,0.204
0.0,0.0,9.1,9.1,0.224
0.0,0.0,9.2,9.2,0.2
0.0,0.0,9.3,9.3,0.206
0.0,0.0,9.4,9.4,0.196
0.0,0.0,9.5,9.5,0.198
0.0,0.0,9.6,9.6,0.172
0.0,0.0,9.7,9.7,0.208
0.0,0.0,9.8,9.8,0.194
0.0,0.0,9.9,9.9,0.208
0.0,0.0,10.0,10.0,0.174
0.0,0.0,10.1,10.1,0.196
0.0,0.0,10.2,10.2,0.216
0.0,0.0,10.3,10.3,0.204
0.0,0.0,10.4,10.4,0.192
0.0,0.0,10.5,10.5,0.222
0.0,0.0,10.6,10.6,0.194
