$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.954
0.0,0.0,0.1,0.1,0.962
0.0,0.0,0.2,0.2,0.96
0.0,0.0,0.3,0.3,0.94
0.0,0.0,0.4,0.4,0.946
0.0,0.0,0.5,0.5,0.944
0.0,0.0,0.6,0.6,0.958
0.0,0.0,0.7,0.7,0.948
0.0,0.0,0.8,0.8,0.938
0.0,0.0,0.9,0.9,0.942
0.0,0.0,1.0,1.0,0.942
0.0,0.0,1.1,1.1,0.94
0.0,0.0,1.2,1.2,0.938
0.0,0.0,1.3,1.3,0.922
0.0,0.0,1.4,1.4,0.924
0.0,0.0,1.5,1.5,0.934
0.0,0.0,1.6,1.6,0.93
0.0,0.0,1.7,1.7,0.91
0.0,0.0,1.8,1.8,0.892
0.0,0.0,1.9,1.9,0.89
0.0,0.0,2.0,2.0,0.864
0.0,0.0,2.1,2.1,0.888
0.0,0.0,2.2,2.2,0.84
0.0,0.0,2.3,2.3,0.842
0.0,0.0,2.4,2.4,0.818
0.0,0.0,2.5,2.5,0.808
0.0,0.0,2.6,2.6,0.818
0.0,0.0,2.7,2.7,0.774
0.0,0.0,2.8,2.8,0.762
0.0,0.0,2.9,2.9,0.754
0.0,0.0,3.0,3.0,0.724
0.0,0.0,3.1,3.1,0.71
0.0,0.0,3.2,3.2,0.708
0.0,0.0,3.3,3.3,0.692
0.0,0.0,3.4,3.4,0.63
0.0,0.0,3.5,3.5,0.654
0.0,0.0,3.6,3.6,0.638
0.0,0.0,3.7,3.7,0.636
0.0,0.0,3.8,3.8,0.55
0.0,0.0,3.9,3.9,0.582
0.0,0.0,4.0,4.0,0.576
0.0,0.0,4.1,4.1,0.588
0.0,0.0,4.2,4.2,0.57
0.0,0.0,4.3,4.3,0.566
0.0,0.0,4.4,4.4,0.542
0.0,0.0,4.5,4.5,0.548
0.0,0.0,4.6,4.6,0.498
0.0,0.0,4.7,4.7,0.538
0.0,0.0,4.8,4.8,0.52
0.0,0.0,4.9,4.9,0.484
0.0,0.0,5.0,5.0,0.508
0.0,0.0,5.1,5.1,0.54
0.0,0.0,5.2,5.2,0.528
0.0,0.0,5.3,5.3,0.522
0.0,0.0,5.4,5.4,0.494
0.0,0.0,5.5,5.5,0.524
0.0,0.0,5.6,5.6,0.53
0.0,0.0,5.7,5.7,0.498
0.0,0.0,5.8,5.8,0.48
