$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
2.9,2.9,4.7,4.7,0.622
2.9,2.9,4.8,4.8,0.636
2.9,2.9,4.9,4.9,0.638
2.9,2.9,5.0,5.0,0.602
2.9,2.9,5.1,5.1,0.576
2.9,2.9,5.2,5.2,0.56
2.9,2.9,5.3,5.3,0.53
2.9,2.9,5.4,5.4,0.528
2.9,2.9,5.5,5.5,0.52
2.9,2.9,5.6,5.6,0.498
2.9,2.9,5.7,5.7,0.526
2.9,2.9,5.8,5.8,0.542
2.9,2.9,5.9,5.9,0.496
2.9,2.9,6.0,6.0,0.504
2.9,2.9,6.1,6.1,0.518
2.9,2.9,6.2,6.2,0.512
2.9,2.9,6.3,6.3,0.464
2.9,2.9,6.4,6.4,0.438
2.9,2.9,6.5,6.5,0.464
2.9,2.9,6.6,6.6,0.492
2.9,2.9,6.7,6.7,0.448
2.9,2.9,6.8,6.8,0.47
2.9,2.9,6.9,6.9,0.458
2.9,2.9,7.0,7.0,0.452
2.9,2.9,7.1,7.1,0.47
2.9,2.9,7.2,7.2,0.386
2.9,2.9,7.3,7.3,0.448
2.9,2.9,7.4,7.4,0.456
2.9,2.9,7.5,7.5,0.418
2.9,2.9,7.6,7.6,0.384
2.9,2.9,7.7,7.7,0.442
2.9,2.9,7.8,7.8,0.424
2.9,2.9,7.9,7.9,0.378
2.9,2.9,8.0,8.0,0.366
2.9,2.9,8.1,8.1,0.43
2.9,2.9,8.2,8.2,0.368
2.9,2.9,8.3,8.3,0.38
2.9,2.9,8.4,8.4,0.414
2.9,2.9,8.5,8.5,0.358
2.9,2.9,8.6,8.6,0.378
2.9,2.9,8.7,8.7,0.396
2.9,2.9,8.8,8.8,0.424
2.9,2.9,8.9,8.9,0.418
2.9,2.9,9.0,9.0,0.324
2.9,2.9,9.1,9.1,0.366
2.9,2.9,9.2,9.2,0.386
2.9,2.9,9.3,9.3,0.312
2.9,2.9,9.4,9.4,0.326
2.9,2.9,9.5,9.5,0.39
2.9,2.9,9.6,9.6,0.356
2.9,2.9,9.7,9.7,0.384
2.9,2.9,9.8,9.8,0.332
2.9,2.9,9.9,9.9,0.34
2.9,2.9,10.0,10.0,0.33
2.9,2.9,10.1,10.1,0.342
2.9,2.9,10.2,10.2,0.35
2.9,2.9,10.3,10.3,0.364
2.9,2.9,10.4,10.4,0.364
2.9,2.9,10.5,10.5,0.354
2.9,2.9,10.6,10.6,0.358
2.9,2.9,10.7,10.7,0.36
2.9,2.9,10.8,10.8,0.3
2.9,2.9,10.9,10.9,0.31
2.9,2.9,11.0,11.0,0.318
2.9,2.9,11.1,11.1,0.35
2.9,2.9,11.2,11.2,0.316
2.9,2.9,11.3,11.3,0.34
2.9,2.9,11.4,11.4,0.34
2.9,2.9,11.5,11.5,0.304
2.9,2.9,11.6,11.6,0.29
2.9,2.9,11.7,11.7,0.3
2.9,2.9,11.8,11.8,0.294
2.9,2.9,11.9,11.9,0.328
2.9,2.9,12.0,12.0,0.322
2.9,2.9,12.1,12.1,0.342
2.9,2.9,12.2,12.2,0.34
2.9,2.9,12.3,12.3,0.328
2.9,2.9,12.4,12.4,0.33
2.9,2.9,12.5,12.5,0.338
2.9,2.9,12.6,12.6,0.296
2.9,2.9,12.7,12.7,0.342
2.9,2.9,12.8,12.8,0.258
2.9,2.9,12.9,12.9,0.282
2.9,2.9,13.0,13.0,0.304
2.9,2.9,13.1,13.1,0.298
2.9,2.9,13.2,13.2,0.314
2.9,2.9,13.3,13.3,0.306
2.9,2.9,13.4,13.4,0.34
2.9,2.9,13.5,13.5,0.314
2.9,2.9,13.6,13.6,0.328
2.9,2.9,13.7,13.7,0.334
2.9,2.9,13.8,13.8,0.326
2.9,2.9,13.9,13.9,0.278
2.9,2.9,14.0,14.0,0.314
2.9,2.9,14.1,14.1,0.304
2.9,2.9,14.2,14.2,0.316
2.9,2.9,14.3,14.3,0.3
2.9,2.9,14.4,14.4,0.316
2.9,2.9,14.5,14.5,0.33
2.9,2.9,14.6,14.6,0.31
2.9,2.9,14.7,14.7,0.29
2.9,2.9,14.8,14.8,0.382
2.9,2.9,14.9,14.9,0.32
2.9,2.9,15.0,15.0,0.324
3.0,3.0,0.0,0.0,0.108
3.0,3.0,0.1,0.1,0.144
3.0,3.0,0.2,0.2,0.204
3.0,3.0,0.3,0.3,0.306
3.0,3.0,0.4,0.4,0.322
3.0,3.0,0.5,0.5,0.374
3.0,3.0,0.6,0.6,0.408
3.0,3.0,0.7,0.7,0.448
3.0,3.0,0.8,0.8,0.478
3.0,3.0,0.9,0.9,0.516
3.0,3.0,1.0,1.0,0.528
3.0,3.0,1.1,1.1,0.578
3.0,3.0,1.2,1.2,0.536
3.0,3.0,1.3,1.3,0.61
3.0,3.0,1.4,1.4,0.622
3.0,3.0,1.5,1.5,0.67
3.0,3.0,1.6,1.6,0.664
3.0,3.0,1.7,1.7,0.682
3.0,3.0,1.8,1.8,0.71
3.0,3.0,1.9,1.9,0.686
3.0,3.0,2.0,2.0,0.704
3.0,3.0,2.1,2.1,0.756
3.0,3.0,2.2,2.2,0.77
3.0,3.0,2.3,2.3,0.776
3.0,3.0,2.4,2.4,0.794
3.0,3.0,2.5,2.5,0.796
3.0,3.0,2.6,2.6,0.788
3.0,3.0,2.7,2.7,0.814
3.0,3.0,2.8,2.8,0.81
3.0,3.0,2.9,2.9,0.86
3.0,3.0,3.0,3.0,0.86
3.0,3.0,3.1,3.1,0.848
3.0,3.0,3.2,3.2,0.89
3.0,3.0,3.3,3.3,0.872
3.0,3.0,3.4,3.4,0.854
3.0,3.0,3.5,3.5,0.85
3.0,3.0,3.6,3.6,0.824
3.0,3.0,3.7,3.7,0.802
3.0,3.0,3.8,3.8,0.78
3.0,3.0,3.9,3.9,0.78
3.0,3.0,4.0,4.0,0.754
3.0,3.0,4.1,4.1,0.726
3.0,3.0,4.2,4.2,0.694
3.0,3.0,4.3,4.3,0.684
3.0,3.0,4.4,4.4,0.67
3.0,3.0,4.5,4.5,0.71
3.0,3.0,4.6,4.6,0.654
3.0,3.0,4.7,4.7,0.666
3.0,3.0,4.8,4.8,0.63
3.0,3.0,4.9,4.9,0.606
3.0,3.0,5.0,5.0,0.63
3.0,3.0,5.1,5.1,0.588
3.0,3.0,5.2,5.2,0.628
3.0,3.0,5.3,5.3,0.562
3.0,3.0,5.4,5.4,0.566
3.0,3.0,5.5,5.5,0.54
3.0,3.0,5.6,5.6,0.532
3.0,3.0,5.7,5.7,0.524
3.0,3.0,5.8,5.8,0.516
3.0,3.0,5.9,5.9,0.524
3.0,3.0,6.0,6.0,0.476
3.0,3.0,6.1,6.1,0.478
3.0,3.0,6.2,6.2,0.466
3.0,3.0,6.3,6.3,0.518
3.0,3.0,6.4,6.4,0.466
3.0,3.0,6.5,6.5,0.47
3.0,3.0,6.6,6.6,0.456
3.0,3.0,6.7,6.7,0.452
3.0,3.0,6.8,6.8,0.446
3.0,3.0,6.9,6.9,0.456
3.0,3.0,7.0,7.0,0.45
3.0,3.0,7.1,7.1,0.464
3.0,3.0,7.2,7.2,0.422
3.0,3.0,7.3,7.3,0.408
3.0,3.0,7.4,7.4,0.392
3.0,3.0,7.5,7.5,0.452
3.0,3.0,7.6,7.6,0.418
3.0,3.0,7.7,7.7,0.4
3.0,3.0,7.8,7.8,0.422
3.0,3.0,7.9,7.9,0.386
3.0,3.0,8.0,8.0,0.418
3.0,3.0,8.1,8.1,0.424
3.0,3.0,8.2,8.2,0.388
3.0,3.0,8.3,8.3,0.41
3.0,3.0,8.4,8.4,0.4
3.0,3.0,8.5,8.5,0.416
3.0,3.0,8.6,8.6,0.366
3.0,3.0,8.7,8.7,0.346
3.0,3.0,8.8,8.8,0.398
3.0,3.0,8.9,8.9,0.398
3.0,3.0,9.0,9.0,0.396
3.0,3.0,9.1,9.1,0.352
3.0,3.0,9.2,9.2,0.34
3.0,3.0,9.3,9.3,0.35
3.0,3.0,9.4,9.4,0.358
3.0,3.0,9.5,9.5,0.388
3.0,3.0,9.6,9.6,0.402
3.0,3.0,9.7,9.7,0.336
3.0,3.0,9.8,9.8,0.352
3.0,3.0,9.9,9.9,0.364
3.0,3.0,10.0,10.0,0.372
3.0,3.0,10.1,10.1,0.362
3.0,3.0,10.2,10.2,0.368
3.0,3.0,10.3,10.3,0.346
3.0,3.0,10.4,10.4,0.36
3.0,3.0,10.5,10.5,0.318
3.0,3.0,10.6,10.6,0.358
3.0,3.0,10.7,10.7,0.368
3.0,3.0,10.8,10.8,0.332
3.0,3.0,10.9,10.9,0.342
3.0,3.0,11.0,11.0,0.338
3.0,3.0,11.1,11.1,0.334
3.0,3.0,11.2,11.2,0.348
3.0,3.0,11.3,11.3,0.336
3.0,3.0,11.4,11.4,0.36
3.0,3.0,11.5,11.5,0.3
3.0,3.0,11.6,11.6,0.396
3.0,3.0,11.7,11.7,0.302
3.0,3.0,11.8,11.8,0.342
3.0,3.0,11.9,11.9,0.354
3.0,3.0,12.0,12.0,0.362
3.0,3.0,12.1,12.1,0.334
3.0,3.0,12.2,12.2,0.33
3.0,3.0,12.3,12.3,0.31
3.0,3.0,12.4,12.4,0.296
3.0,3.0,12.5,12.5,0.358
3.0,3.0,12.6,12.6,0.292
3.0,3.0,12.7,12.7,0.314
3.0,3.0,12.8,12.8,0.314
3.0,3.0,12.9,12.9,0.324
3.0,3.0,13.0,13.0,0.318
3.0,3.0,13.1,13.1,0.286
3.0,3.0,13.2,13.2,0.332
3.0,3.0,13.3,13.3,0.308
3.0,3.0,13.4,13.4,0.32
3.0,3.0,13.5,13.5,0.302
3.0,3.0,13.6,13.6,0.32
3.0,3.0,13.7,13.7,0.336
3.0,3.0,13.8,13.8,0.298
3.0,3.0,13.9,13.9,0.282
3.0,3.0,14.0,14.0,0.3
3.0,3.0,14.1,14.1,0.282
3.0,3.0,14.2,14.2,0.284
3.0,3.0,14.3,14.3,0.294
3.0,3.0,14.4,14.4,0.302
3.0,3.0,14.5,14.5,0.316
3.0,3.0,14.6,14.6,0.28
3.0,3.0,14.7,14.7,0.298
3.0,3.0,14.8,14.8,0.294
3.0,3.0,14.9,14.9,0.29
3.0,3.0,15.0,15.0,0.276
3.1,3.1,0.0,0.0,0.11
3.1,3.1,0.1,0.1,0.166
3.1,3.1,0.2,0.2,0.206
3.1,3.1,0.3,0.3,0.26
3.1,3.1,0.4,0.4,0.322
3.1,3.1,0.5,0.5,0.352
3.1,3.1,0.6,0.6,0.402
3.1,3.1,0.7,0.7,0.432
3.1,3.1,0.8,0.8,0.46
3.1,3.1,0.9,0.9,0.49
3.1,3.1,1.0,1.0,0.53
3.1,3.1,1.1,1.1,0.546
3.1,3.1,1.2,1.2,0.624
3.1,3.1,1.3,1.3,0.62
3.1,3.1,1.4,1.4,0.634
3.1,3.1,1.5,1.5,0.668
3.1,3.1,1.6,1.6,0.618
3.1,3.1,1.7,1.7,0.654
3.1,3.1,1.8,1.8,0.678
3.1,3.1,1.9,1.9,0.692
3.1,3.1,2.0,2.0,0.71
3.1,3.1,2.1,2.1,0.728
3.1,3.1,2.2,2.2,0.75
3.1,3.1,2.3,2.3,0.758
3.1,3.1,2.4,2.4,0.756
3.1,3.1,2.5,2.5,0.79
3.1,3.1,2.6,2.6,0.788
3.1,3.1,2.7,2.7,0.8
3.1,3.1,2.8,2.8,0.826
3.1,3.1,2.9,2.9,0.814
3.1,3.1,3.0,3.0,0.824
3.1,3.1,3.1,3.1,0.846
3.1,3.1,3.2,3.2,0.854
3.1,3.1,3.3,3.3,0.88
3.1,3.1,3.4,3.4,0.848
3.1,3.1,3.5,3.5,0.846
3.1,3.1,3.6,3.6,0.862
3.1,3.1,3.7,3.7,0.836
3.1,3.1,3.8,3.8,0.81
3.1,3.1,3.9,3.9,0.758
3.1,3.1,4.0,4.0,0.774
3.1,3.1,4.1,4.1,0.724
3.1,3.1,4.2,4.2,0.734
3.1,3.1,4.3,4.3,0.746
3.1,3.1,4.4,4.4,0.7
3.1,3.1,4.5,4.5,0.684
3.1,3.1,4.6,4.6,0.63
3.1,3.1,4.7,4.7,0.612
3.1,3.1,4.8,4.8,0.646
3.1,3.1,4.9,4.9,0.604
3.1,3.1,5.0,5.0,0.612
3.1,3.1,5.1,5.1,0.628
3.1,3.1,5.2,5.2,0.6
3.1,3.1,5.3,5.3,0.57
3.1,3.1,5.4,5.4,0.596
3.1,3.1,5.5,5.5,0.552
3.1,3.1,5.6,5.6,0.57
3.1,3.1,5.7,5.7,0.56
3.1,3.1,5.8,5.8,0.496
3.1,3.1,5.9,5.9,0.56
3.1,3.1,6.0,6.0,0.518
3.1,3.1,6.1,6.1,0.522
3.1,3.1,6.2,6.2,0.482
3.1,3.1,6.3,6.3,0.468
3.1,3.1,6.4,6.4,0.486
3.1,3.1,6.5,6.5,0.494
3.1,3.1,6.6,6.6,0.49
3.1,3.1,6.7,6.7,0.446
3.1,3.1,6.8,6.8,0.442
3.1,3.1,6.9,6.9,0.442
3.1,3.1,7.0,7.0,0.406
3.1,3.1,7.1,7.1,0.46
3.1,3.1,7.2,7.2,0.418
3.1,3.1,7.3,7.3,0.486
3.1,3.1,7.4,7.4,0.476
3.1,3.1,7.5,7.5,0.426
3.1,3.1,7.6,7.6,0.432
3.1,3.1,7.7,7.7,0.42
3.1,3.1,7.8,7.8,0.394
3.1,3.1,7.9,7.9,0.438
3.1,3.1,8.0,8.0,0.434
3.1,3.1,8.1,8.1,0.424
3.1,3.1,8.2,8.2,0.384
3.1,3.1,8.3,8.3,0.386
3.1,3.1,8.4,8.4,0.358
3.1,3.1,8.5,8.5,0.4
3.1,3.1,8.6,8.6,0.412
3.1,3.1,8.7,8.7,0.408
3.1,3.1,8.8,8.8,0.384
3.1,3.1,8.9,8.9,0.394
3.1,3.1,9.0,9.0,0.39
3.1,3.1,9.1,9.1,0.38
3.1,3.1,9.2,9.2,0.346
3.1,3.1,9.3,9.3,0.364
3.1,3.1,9.4,9.4,0.4
3.1,3.1,9.5,9.5,0.342
3.1,3.1,9.6,9.6,0.382
3.1,3.1,9.7,9.7,0.362
3.1,3.1,9.8,9.8,0.352
3.1,3.1,9.9,9.9,0.374
3.1,3.1,10.0,10.0,0.38
3.1,3.1,10.1,10.1,0.406
3.1,3.1,10.2,10.2,0.352
3.1,3.1,10.3,10.3,0.33
3.1,3.1,10.4,10.4,0.348
3.1,3.1,10.5,10.5,0.342
3.1,3.1,10.6,10.6,0.328
3.1,3.1,10.7,10.7,0.336
3.1,3.1,10.8,10.8,0.346
3.1,3.1,10.9,10.9,0.312
3.1,3.1,11.0,11.0,0.346
3.1,3.1,11.1,11.1,0.366
3.1,3.1,11.2,11.2,0.322
3.1,3.1,11.3,11.3,0.304
3.1,3.1,11.4,11.4,0.356
3.1,3.1,11.5,11.5,0.306
3.1,3.1,11.6,11.6,0.372
3.1,3.1,11.7,11.7,0.37
3.1,3.1,11.8,11.8,0.316
3.1,3.1,11.9,11.9,0.332
3.1,3.1,12.0,12.0,0.298
3.1,3.1,12.1,12.1,0.35
3.1,3.1,12.2,12.2,0.326
3.1,3.1,12.3,12.3,0.324
3.1,3.1,12.4,12.4,0.37
3.1,3.1,12.5,12.5,0.332
3.1,3.1,12.6,12.6,0.31
3.1,3.1,12.7,12.7,0.334
3.1,3.1,12.8,12.8,0.342
3.1,3.1,12.9,12.9,0.346
3.1,3.1,13.0,13.0,0.332
3.1,3.1,13.1,13.1,0.35
3.1,3.1,13.2,13.2,0.318
3.1,3.1,13.3,13.3,0.298
3.1,3.1,13.4,13.4,0.326
3.1,3.1,13.5,13.5,0.314
3.1,3.1,13.6,13.6,0.29
3.1,3.1,13.7,13.7,0.324
3.1,3.1,13.8,13.8,0.316
3.1,3.1,13.9,13.9,0.316
3.1,3.1,14.0,14.0,0.296
3.1,3.1,14.1,14.1,0.298
3.1,3.1,14.2,14.2,0.306
3.1,3.1,14.3,14.3,0.298
3.1,3.1,14.4,14.4,0.284
3.1,3.1,14.5,14.5,0.28
3.1,3.1,14.6,14.6,0.324
3.1,3.1,14.7,14.7,0.28
3.1,3.1,14.8,14.8,0.306
3.1,3.1,14.9,14.9,0.318
3.1,3.1,15.0,15.0,0.304
3.2,3.2,0.0,0.0,0.1
3.2,3.2,0.1,0.1,0.136
3.2,3.2,0.2,0.2,0.18
3.2,3.2,0.3,0.3,0.286
3.2,3.2,0.4,0.4,0.29
3.2,3.2,0.5,0.5,0.336
3.2,3.2,0.6,0.6,0.328
3.2,3.2,0.7,0.7,0.398
3.2,3.2,0.8,0.8,0.464
3.2,3.2,0.9,0.9,0.48
3.2,3.2,1.0,1.0,0.56
3.2,3.2,1.1,1.1,0.516
3.2,3.2,1.2,1.2,0.56
3.2,3.2,1.3,1.3,0.59
3.2,3.2,1.4,1.4,0.634
3.2,3.2,1.5,1.5,0.65
3.2,3.2,1.6,1.6,0.61
3.2,3.2,1.7,1.7,0.672
3.2,3.2,1.8,1.8,0.67
3.2,3.2,1.9,1.9,0.708
3.2,3.2,2.0,2.0,0.696
3.2,3.2,2.1,2.1,0.74
3.2,3.2,2.2,2.2,0.728
3.2,3.2,2.3,2.3,0.73
3.2,3.2,2.4,2.4,0.748
3.2,3.2,2.5,2.5,0.794
3.2,3.2,2.6,2.6,0.788
3.2,3.2,2.7,2.7,0.774
3.2,3.2,2.8,2.8,0.776
3.2,3.2,2.9,2.9,0.838
3.2,3.2,3.0,3.0,0.802
3.2,3.2,3.1,3.1,0.848
3.2,3.2,3.2,3.2,0.868
3.2,3.2,3.3,3.3,0.866
3.2,3.2,3.4,3.4,0.876
3.2,3.2,3.5,3.5,0.846
3.2,3.2,3.6,3.6,0.856
3.2,3.2,3.7,3.7,0.84
3.2,3.2,3.8,3.8,0.858
3.2,3.2,3.9,3.9,0.81
3.2,3.2,4.0,4.0,0.762
3.2,3.2,4.1,4.1,0.762
3.2,3.2,4.2,4.2,0.74
3.2,3.2,4.3,4.3,0.758
3.2,3.2,4.4,4.4,0.734
3.2,3.2,4.5,4.5,0.71
3.2,3.2,4.6,4.6,0.68
3.2,3.2,4.7,4.7,0.684
3.2,3.2,4.8,4.8,0.642
3.2,3.2,4.9,4.9,0.66
3.2,3.2,5.0,5.0,0.614
3.2,3.2,5.1,5.1,0.624
3.2,3.2,5.2,5.2,0.62
3.2,3.2,5.3,5.3,0.566
3.2,3.2,5.4,5.4,0.586
3.2,3.2,5.5,5.5,0.6
3.2,3.2,5.6,5.6,0.556
3.2,3.2,5.7,5.7,0.528
3.2,3.2,5.8,5.8,0.58
3.2,3.2,5.9,5.9,0.578
3.2,3.2,6.0,6.0,0.56
3.2,3.2,6.1,6.1,0.556
3.2,3.2,6.2,6.2,0.518
3.2,3.2,6.3,6.3,0.514
3.2,3.2,6.4,6.4,0.518
3.2,3.2,6.5,6.5,0.498
3.2,3.2,6.6,6.6,0.482
3.2,3.2,6.7,6.7,0.484
3.2,3.2,6.8,6.8,0.452
3.2,3.2,6.9,6.9,0.456
3.2,3.2,7.0,7.0,0.482
3.2,3.2,7.1,7.1,0.48
3.2,3.2,7.2,7.2,0.462
3.2,3.2,7.3,7.3,0.456
3.2,3.2,7.4,7.4,0.472
3.2,3.2,7.5,7.5,0.446
3.2,3.2,7.6,7.6,0.438
3.2,3.2,7.7,7.7,0.448
3.2,3.2,7.8,7.8,0.43
3.2,3.2,7.9,7.9,0.414
3.2,3.2,8.0,8.0,0.464
3.2,3.2,8.1,8.1,0.434
3.2,3.2,8.2,8.2,0.434
3.2,3.2,8.3,8.3,0.416
3.2,3.2,8.4,8.4,0.418
3.2,3.2,8.5,8.5,0.436
3.2,3.2,8.6,8.6,0.42
3.2,3.2,8.7,8.7,0.4
3.2,3.2,8.8,8.8,0.396
3.2,3.2,8.9,8.9,0.4
3.2,3.2,9.0,9.0,0.394
3.2,3.2,9.1,9.1,0.386
3.2,3.2,9.2,9.2,0.37
3.2,3.2,9.3,9.3,0.402
3.2,3.2,9.4,9.4,0.346
3.2,3.2,9.5,9.5,0.364
3.2,3.2,9.6,9.6,0.338
3.2,3.2,9.7,9.7,0.386
3.2,3.2,9.8,9.8,0.376
3.2,3.2,9.9,9.9,0.322
3.2,3.2,10.0,10.0,0.388
3.2,3.2,10.1,10.1,0.356
3.2,3.2,10.2,10.2,0.348
3.2,3.2,10.3,10.3,0.372
3.2,3.2,10.4,10.4,0.356
3.2,3.2,10.5,10.5,0.308
3.2,3.2,10.6,10.6,0.366
3.2,3.2,10.7,10.7,0.34
3.2,3.2,10.8,10.8,0.352
3.2,3.2,10.9,10.9,0.318
3.2,3.2,11.0,11.0,0.348
3.2,3.2,11.1,11.1,0.366
3.2,3.2,11.2,11.2,0.35
3.2,3.2,11.3,11.3,0.346
3.2,3.2,11.4,11.4,0.406
3.2,3.2,11.5,11.5,0.306
3.2,3.2,11.6,11.6,0.32
3.2,3.2,11.7,11.7,0.368
3.2,3.2,11.8,11.8,0.378
3.2,3.2,11.9,11.9,0.376
3.2,3.2,12.0,12.0,0.346
3.2,3.2,12.1,12.1,0.374
3.2,3.2,12.2,12.2,0.358
3.2,3.2,12.3,12.3,0.34
3.2,3.2,12.4,12.4,0.34
3.2,3.2,12.5,12.5,0.334
3.2,3.2,12.6,12.6,0.318
3.2,3.2,12.7,12.7,0.328
3.2,3.2,12.8,12.8,0.376
3.2,3.2,12.9,12.9,0.324
3.2,3.2,13.0,13.0,0.29
3.2,3.2,13.1,13.1,0.312
3.2,3.2,13.2,13.2,0.336
3.2,3.2,13.3,13.3,0.324
3.2,3.2,13.4,13.4,0.33
3.2,3.2,13.5,13.5,0.302
3.2,3.2,13.6,13.6,0.334
3.2,3.2,13.7,13.7,0.352
3.2,3.2,13.8,13.8,0.32
3.2,3.2,13.9,13.9,0.336
3.2,3.2,14.0,14.0,0.316
3.2,3.2,14.1,14.1,0.31
3.2,3.2,14.2,14.2,0.292
3.2,3.2,14.3,14.3,0.324
3.2,3.2,14.4,14.4,0.318
3.2,3.2,14.5,14.5,0.336
3.2,3.2,14.6,14.6,0.33
3.2,3.2,14.7,14.7,0.314
3.2,3.2,14.8,14.8,0.324
3.2,3.2,14.9,14.9,0.332
3.2,3.2,15.0,15.0,0.304
3.3,3.3,0.0,0.0,0.084
3.3,3.3,0.1,0.1,0.164
3.3,3.3,0.2,0.2,0.178
3.3,3.3,0.3,0.3,0.286
3.3,3.3,0.4,0.4,0.274
3.3,3.3,0.5,0.5,0.352
3.3,3.3,0.6,0.6,0.36
3.3,3.3,0.7,0.7,0.4
3.3,3.3,0.8,0.8,0.462
3.3,3.3,0.9,0.9,0.432
3.3,3.3,1.0,1.0,0.514
3.3,3.3,1.1,1.1,0.58
3.3,3.3,1.2,1.2,0.538
3.3,3.3,1.3,1.3,0.6
3.3,3.3,1.4,1.4,0.626
3.3,3.3,1.5,1.5,0.628
3.3,3.3,1.6,1.6,0.622
3.3,3.3,1.7,1.7,0.626
3.3,3.3,1.8,1.8,0.662
3.3,3.3,1.9,1.9,0.664
3.3,3.3,2.0,2.0,0.732
3.3,3.3,2.1,2.1,0.71
3.3,3.3,2.2,2.2,0.688
3.3,3.3,2.3,2.3,0.75
3.3,3.3,2.4,2.4,0.758
3.3,3.3,2.5,2.5,0.76
3.3,3.3,2.6,2.6,0.754
3.3,3.3,2.7,2.7,0.78
3.3,3.3,2.8,2.8,0.794
3.3,3.3,2.9,2.9,0.808
3.3,3.3,3.0,3.0,0.812
3.3,3.3,3.1,3.1,0.812
3.3,3.3,3.2,3.2,0.83
3.3,3.3,3.3,3.3,0.834
3.3,3.3,3.4,3.4,0.89
3.3,3.3,3.5,3.5,0.85
3.3,3.3,3.6,3.6,0.862
3.3,3.3,3.7,3.7,0.852
3.3,3.3,3.8,3.8,0.84
3.3,3.3,3.9,3.9,0.81
3.3,3.3,4.0,4.0,0.858
3.3,3.3,4.1,4.1,0.804
3.3,3.3,4.2,4.2,0.766
3.3,3.3,4.3,4.3,0.75
3.3,3.3,4.4,4.4,0.756
3.3,3.3,4.5,4.5,0.712
3.3,3.3,4.6,4.6,0.748
3.3,3.3,4.7,4.7,0.754
3.3,3.3,4.8,4.8,0.678
3.3,3.3,4.9,4.9,0.672
3.3,3.3,5.0,5.0,0.644
3.3,3.3,5.1,5.1,0.638
3.3,3.3,5.2,5.2,0.608
3.3,3.3,5.3,5.3,0.594
3.3,3.3,5.4,5.4,0.598
3.3,3.3,5.5,5.5,0.592
3.3,3.3,5.6,5.6,0.602
3.3,3.3,5.7,5.7,0.57
3.3,3.3,5.8,5.8,0.542
3.3,3.3,5.9,5.9,0.574
3.3,3.3,6.0,6.0,0.536
3.3,3.3,6.1,6.1,0.52
3.3,3.3,6.2,6.2,0.566
3.3,3.3,6.3,6.3,0.484
3.3,3.3,6.4,6.4,0.544
3.3,3.3,6.5,6.5,0.496
3.3,3.3,6.6,6.6,0.506
3.3,3.3,6.7,6.7,0.538
3.3,3.3,6.8,6.8,0.504
3.3,3.3,6.9,6.9,0.496
3.3,3.3,7.0,7.0,0.454
3.3,3.3,7.1,7.1,0.484
3.3,3.3,7.2,7.2,0.476
3.3,3.3,7.3,7.3,0.44
3.3,3.3,7.4,7.4,0.45
3.3,3.3,7.5,7.5,0.452
3.3,3.3,7.6,7.6,0.442
3.3,3.3,7.7,7.7,0.442
3.3,3.3,7.8,7.8,0.45
3.3,3.3,7.9,7.9,0.414
3.3,3.3,8.0,8.0,0.422
3.3,3.3,8.1,8.1,0.422
3.3,3.3,8.2,8.2,0.464
3.3,3.3,8.3,8.3,0.408
3.3,3.3,8.4,8.4,0.414
3.3,3.3,8.5,8.5,0.416
3.3,3.3,8.6,8.6,0.378
3.3,3.3,8.7,8.7,0.42
3.3,3.3,8.8,8.8,0.458
3.3,3.3,8.9,8.9,0.418
3.3,3.3,9.0,9.0,0.398
3.3,3.3,9.1,9.1,0.388
3.3,3.3,9.2,9.2,0.406
3.3,3.3,9.3,9.3,0.38
3.3,3.3,9.4,9.4,0.402
3.3,3.3,9.5,9.5,0.406
3.3,3.3,9.6,9.6,0.416
3.3,3.3,9.7,9.7,0.396
3.3,3.3,9.8,9.8,0.38
3.3,3.3,9.9,9.9,0.384
3.3,3.3,10.0,10.0,0.392
3.3,3.3,10.1,10.1,0.368
3.3,3.3,10.2,10.2,0.37
3.3,3.3,10.3,10.3,0.426
3.3,3.3,10.4,10.4,0.382
3.3,3.3,10.5,10.5,0.372
3.3,3.3,10.6,10.6,0.388
3.3,3.3,10.7,10.7,0.382
3.3,3.3,10.8,10.8,0.398
3.3,3.3,10.9,10.9,0.352
3.3,3.3,11.0,11.0,0.38
3.3,3.3,11.1,11.1,0.364
3.3,3.3,11.2,11.2,0.346
3.3,3.3,11.3,11.3,0.304
3.3,3.3,11.4,11.4,0.358
3.3,3.3,11.5,11.5,0.358
3.3,3.3,11.6,11.6,0.356
3.3,3.3,11.7,11.7,0.328
3.3,3.3,11.8,11.8,0.382
3.3,3.3,11.9,11.9,0.346
3.3,3.3,12.0,12.0,0.36
3.3,3.3,12.1,12.1,0.348
3.3,3.3,12.2,12.2,0.336
3.3,3.3,12.3,12.3,0.326
3.3,3.3,12.4,12.4,0.338
3.3,3.3,12.5,12.5,0.344
3.3,3.3,12.6,12.6,0.362
3.3,3.3,12.7,12.7,0.332
3.3,3.3,12.8,12.8,0.332
3.3,3.3,12.9,12.9,0.314
3.3,3.3,13.0,13.0,0.342
3.3,3.3,13.1,13.1,0.336
3.3,3.3,13.2,13.2,0.31
3.3,3.3,13.3,13.3,0.328
3.3,3.3,13.4,13.4,0.336
3.3,3.3,13.5,13.5,0.328
3.3,3.3,13.6,13.6,0.306
3.3,3.3,13.7,13.7,0.326
3.3,3.3,13.8,13.8,0.354
3.3,3.3,13.9,13.9,0.334
