,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0,0.0,0.0,-4.0,1.0,0.443
1,0.0,0.0,-3.9,1.1,0.458
2,0.0,0.0,-3.8,1.2000000000000002,0.425
3,0.0,0.0,-3.7,1.2999999999999998,0.422
4,0.0,0.0,-3.6,1.4,0.388
5,0.0,0.0,-3.5,1.5,0.378
6,0.0,0.0,-3.4,1.6,0.387
7,0.0,0.0,-3.3,1.7000000000000002,0.355
8,0.0,0.0,-3.2,1.7999999999999998,0.31
9,0.0,0.0,-3.1,1.9,0.312
10,0.0,0.0,-3.0,2.0,0.32
11,0.0,0.0,-2.9,2.1,0.317
12,0.0,0.0,-2.8,2.2,0.276
13,0.0,0.0,-2.7,2.3,0.285
14,0.0,0.0,-2.6,2.4,0.288
15,0.0,0.0,-2.5,2.5,0.286
16,0.0,0.0,-2.4,2.6,0.268
17,0.0,0.0,-2.3,2.7,0.264
18,0.0,0.0,-2.2,2.8,0.275
19,0.0,0.0,-2.1,2.9,0.237
20,0.0,0.0,-2.0,3.0,0.24
21,0.0,0.0,-1.9,3.1,0.23
22,0.0,0.0,-1.8,3.2,0.234
23,0.0,0.0,-1.7,3.3,0.27
24,0.0,0.0,-1.6,3.4,0.23
25,0.0,0.0,-1.5,3.5,0.235
26,0.0,0.0,-1.4,3.6,0.229
27,0.0,0.0,-1.3,3.7,0.229
28,0.0,0.0,-1.2,3.8,0.19
29,0.0,0.0,-1.1,3.9,0.229
30,0.0,0.0,-1.0,4.0,0.204
31,0.0,0.0,-0.9,4.1,0.215
32,0.0,0.0,-0.8,4.2,0.229
33,0.0,0.0,-0.7,4.3,0.226
34,0.0,0.0,-0.6,4.4,0.228
35,0.0,0.0,-0.5,4.5,0.216
36,0.0,0.0,-0.4,4.6,0.213
37,0.0,0.0,-0.3,4.7,0.187
38,0.0,0.0,-0.2,4.8,0.168
39,0.0,0.0,-0.1,4.9,0.18
40,0.0,0.0,0.0,5.0,0.164
41,0.0,0.0,0.1,5.1,0.177
42,0.0,0.0,0.2,5.2,0.173
43,0.0,0.0,0.3,5.3,0.167
44,0.0,0.0,0.4,5.4,0.166
45,0.0,0.0,0.5,5.5,0.155
46,0.0,0.0,0.6,5.6,0.144
47,0.0,0.0,0.7,5.7,0.144
48,0.0,0.0,0.8,5.8,0.143
49,0.0,0.0,0.9,5.9,0.132
50,0.0,0.0,1.0,6.0,0.154
51,0.0,0.0,1.1,6.1,0.151
52,0.0,0.0,1.2,6.2,0.139
53,0.0,0.0,1.3,6.3,0.137
54,0.0,0.0,1.4,6.4,0.118
55,0.0,0.0,1.5,6.5,0.129
56,0.0,0.0,1.6,6.6,0.119
57,0.0,0.0,1.7,6.7,0.118
58,0.0,0.0,1.8,6.8,0.115
59,0.0,0.0,1.9,6.9,0.108
60,0.0,0.0,2.0,7.0,0.105
61,0.0,0.0,2.1,7.1,0.102
62,0.0,0.0,2.2,7.2,0.113
63,0.0,0.0,2.3,7.3,0.114
64,0.0,0.0,2.4,7.4,0.108
65,0.0,0.0,2.5,7.5,0.099
66,0.0,0.0,2.6,7.6,0.088
67,0.0,0.0,2.7,7.7,0.116
68,0.0,0.0,2.8,7.8,0.118
69,0.0,0.0,2.9,7.9,0.099
70,0.0,0.0,3.0,8.0,0.109
71,0.0,0.0,3.1,8.1,0.11
72,0.0,0.0,3.2,8.2,0.113
73,0.0,0.0,3.3,8.3,0.093
74,0.0,0.0,3.4,8.4,0.105
75,0.0,0.0,3.5,8.5,0.089
76,0.0,0.0,3.6,8.6,0.105
77,0.0,0.0,3.7,8.7,0.103
78,0.0,0.0,3.8,8.8,0.1
79,0.0,0.0,3.9,8.9,0.094
80,0.0,0.0,4.0,9.0,0.104
81,0.0,0.0,4.1,9.1,0.107
82,0.0,0.0,4.2,9.2,0.092
83,0.0,0.0,4.3,9.3,0.116
84,0.0,0.0,4.4,9.4,0.094
85,0.0,0.0,4.5,9.5,0.096
86,0.0,0.0,4.6,9.6,0.11
87,0.0,0.0,4.7,9.7,0.104
88,0.0,0.0,4.8,9.8,0.106
89,0.0,0.0,4.9,9.9,0.103
90,0.0,0.0,5.0,10.0,0.086
91,0.0,0.0,5.1,10.1,0.107
92,0.0,0.0,5.2,10.2,0.11
93,0.0,0.0,5.3,10.3,0.094
94,0.0,0.0,5.4,10.4,0.092
95,0.0,0.0,5.5,10.5,0.108
96,0.0,0.0,5.6,10.6,0.108
97,0.0,0.0,5.7,10.7,0.1
98,0.0,0.0,5.8,10.8,0.109
99,0.0,0.0,5.9,10.9,0.098
100,0.0,0.0,6.0,11.0,0.08
101,0.0,0.0,6.1,11.1,0.102
102,0.0,0.0,6.2,11.2,0.1
103,0.0,0.0,6.3,11.3,0.087
104,0.0,0.0,6.4,11.4,0.097
105,0.0,0.0,6.5,11.5,0.1
106,0.0,0.0,6.6,11.6,0.108
107,0.0,0.0,6.7,11.7,0.088
108,0.0,0.0,6.8,11.8,0.102
109,0.0,0.0,6.9,11.9,0.095
110,0.0,0.0,7.0,12.0,0.097
111,0.0,0.0,7.1,12.1,0.095
112,0.0,0.0,7.2,12.2,0.122
113,0.0,0.0,7.3,12.3,0.116
114,0.0,0.0,7.4,12.4,0.115
115,0.0,0.0,7.5,12.5,0.106
116,0.0,0.0,7.6,12.6,0.11
117,0.0,0.0,7.7,12.7,0.087
118,0.0,0.0,7.8,12.8,0.102
119,0.0,0.0,7.9,12.9,0.101
120,0.0,0.0,8.0,13.0,0.109
121,0.0,0.0,8.1,13.1,0.102
122,0.0,0.0,8.2,13.2,0.109
123,0.0,0.0,8.3,13.3,0.099
124,0.0,0.0,8.4,13.4,0.106
125,0.0,0.0,8.5,13.5,0.098
126,0.0,0.0,8.6,13.6,0.094
127,0.0,0.0,8.7,13.7,0.113
128,0.0,0.0,8.8,13.8,0.101
129,0.0,0.0,8.9,13.9,0.124
130,0.0,0.0,9.0,14.0,0.109
131,0.0,0.0,9.1,14.1,0.109
132,0.0,0.0,9.2,14.2,0.104
133,0.0,0.0,9.3,14.3,0.103
134,0.0,0.0,9.4,14.4,0.095
135,0.0,0.0,9.5,14.5,0.106
136,0.0,0.0,9.6,14.6,0.089
137,0.0,0.0,9.7,14.7,0.101
138,0.0,0.0,9.8,14.8,0.095
139,0.0,0.0,9.9,14.9,0.104
140,0.0,0.0,10.0,15.0,0.103
141,0.1,0.1,-4.0,1.0,0.499
142,0.1,0.1,-3.9,1.1,0.472
143,0.1,0.1,-3.8,1.2000000000000002,0.427
144,0.1,0.1,-3.7,1.2999999999999998,0.417
145,0.1,0.1,-3.6,1.4,0.412
146,0.1,0.1,-3.5,1.5,0.404
147,0.1,0.1,-3.4,1.6,0.363
148,0.1,0.1,-3.3,1.7000000000000002,0.356
149,0.1,0.1,-3.2,1.7999999999999998,0.335
150,0.1,0.1,-3.1,1.9,0.357
151,0.1,0.1,-3.0,2.0,0.322
152,0.1,0.1,-2.9,2.1,0.308
153,0.1,0.1,-2.8,2.2,0.289
154,0.1,0.1,-2.7,2.3,0.299
155,0.1,0.1,-2.6,2.4,0.271
156,0.1,0.1,-2.5,2.5,0.294
157,0.1,0.1,-2.4,2.6,0.287
158,0.1,0.1,-2.3,2.7,0.279
159,0.1,0.1,-2.2,2.8,0.254
160,0.1,0.1,-2.1,2.9,0.254
161,0.1,0.1,-2.0,3.0,0.246
162,0.1,0.1,-1.9,3.1,0.243
163,0.1,0.1,-1.8,3.2,0.23
164,0.1,0.1,-1.7,3.3,0.241
165,0.1,0.1,-1.6,3.4,0.244
166,0.1,0.1,-1.5,3.5,0.243
167,0.1,0.1,-1.4,3.6,0.218
168,0.1,0.1,-1.3,3.7,0.253
169,0.1,0.1,-1.2,3.8,0.231
170,0.1,0.1,-1.1,3.9,0.213
171,0.1,0.1,-1.0,4.0,0.194
172,0.1,0.1,-0.9,4.1,0.199
173,0.1,0.1,-0.8,4.2,0.219
174,0.1,0.1,-0.7,4.3,0.229
175,0.1,0.1,-0.6,4.4,0.234
176,0.1,0.1,-0.5,4.5,0.2
177,0.1,0.1,-0.4,4.6,0.184
178,0.1,0.1,-0.3,4.7,0.199
179,0.1,0.1,-0.2,4.8,0.189
180,0.1,0.1,-0.1,4.9,0.182
181,0.1,0.1,0.0,5.0,0.178
182,0.1,0.1,0.1,5.1,0.187
183,0.1,0.1,0.2,5.2,0.19
184,0.1,0.1,0.3,5.3,0.16
185,0.1,0.1,0.4,5.4,0.178
186,0.1,0.1,0.5,5.5,0.178
187,0.1,0.1,0.6,5.6,0.173
188,0.1,0.1,0.7,5.7,0.152
189,0.1,0.1,0.8,5.8,0.156
190,0.1,0.1,0.9,5.9,0.152
191,0.1,0.1,1.0,6.0,0.138
192,0.1,0.1,1.1,6.1,0.143
193,0.1,0.1,1.2,6.2,0.14
194,0.1,0.1,1.3,6.3,0.145
195,0.1,0.1,1.4,6.4,0.132
196,0.1,0.1,1.5,6.5,0.121
197,0.1,0.1,1.6,6.6,0.124
198,0.1,0.1,1.7,6.7,0.116
199,0.1,0.1,1.8,6.8,0.127
200,0.1,0.1,1.9,6.9,0.135
201,0.1,0.1,2.0,7.0,0.117
202,0.1,0.1,2.1,7.1,0.115
203,0.1,0.1,2.2,7.2,0.109
204,0.1,0.1,2.3,7.3,0.108
205,0.1,0.1,2.4,7.4,0.102
206,0.1,0.1,2.5,7.5,0.101
207,0.1,0.1,2.6,7.6,0.11
208,0.1,0.1,2.7,7.7,0.093
209,0.1,0.1,2.8,7.8,0.096
210,0.1,0.1,2.9,7.9,0.128
211,0.1,0.1,3.0,8.0,0.098
212,0.1,0.1,3.1,8.1,0.116
213,0.1,0.1,3.2,8.2,0.096
214,0.1,0.1,3.3,8.3,0.095
215,0.1,0.1,3.4,8.4,0.091
216,0.1,0.1,3.5,8.5,0.118
217,0.1,0.1,3.6,8.6,0.1
218,0.1,0.1,3.7,8.7,0.097
219,0.1,0.1,3.8,8.8,0.093
220,0.1,0.1,3.9,8.9,0.072
221,0.1,0.1,4.0,9.0,0.096
222,0.1,0.1,4.1,9.1,0.075
223,0.1,0.1,4.2,9.2,0.108
224,0.1,0.1,4.3,9.3,0.091
225,0.1,0.1,4.4,9.4,0.095
226,0.1,0.1,4.5,9.5,0.116
227,0.1,0.1,4.6,9.6,0.097
228,0.1,0.1,4.7,9.7,0.089
229,0.1,0.1,4.8,9.8,0.094
230,0.1,0.1,4.9,9.9,0.096
231,0.1,0.1,5.0,10.0,0.123
232,0.1,0.1,5.1,10.1,0.111
233,0.1,0.1,5.2,10.2,0.114
234,0.1,0.1,5.3,10.3,0.089
