,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0,-4.0,2,-4.0,2,0.633
1,-4.0,2,-3.9,2,0.609
2,-4.0,2,-3.8,2,0.634
3,-4.0,2,-3.7,2,0.638
4,-4.0,2,-3.6,2,0.633
5,-4.0,2,-3.5,2,0.609
6,-4.0,2,-3.4,2,0.621
7,-4.0,2,-3.3,2,0.651
8,-4.0,2,-3.2,2,0.619
9,-4.0,2,-3.1,2,0.659
10,-4.0,2,-3.0,2,0.643
11,-4.0,2,-2.9,2,0.635
12,-4.0,2,-2.8,2,0.639
13,-4.0,2,-2.7,2,0.642
14,-4.0,2,-2.6,2,0.647
15,-4.0,2,-2.5,2,0.625
16,-4.0,2,-2.4,2,0.635
17,-4.0,2,-2.3,2,0.638
18,-4.0,2,-2.2,2,0.629
19,-4.0,2,-2.1,2,0.627
20,-4.0,2,-2.0,2,0.631
21,-4.0,2,-1.9,2,0.607
22,-4.0,2,-1.8,2,0.627
23,-4.0,2,-1.7,2,0.614
24,-4.0,2,-1.6,2,0.645
25,-4.0,2,-1.5,2,0.619
26,-4.0,2,-1.4,2,0.643
27,-4.0,2,-1.3,2,0.639
28,-4.0,2,-1.2,2,0.656
29,-4.0,2,-1.1,2,0.633
30,-4.0,2,-1.0,2,0.613
31,-4.0,2,-0.9,2,0.613
32,-4.0,2,-0.8,2,0.613
33,-4.0,2,-0.7,2,0.602
34,-4.0,2,-0.6,2,0.619
35,-4.0,2,-0.5,2,0.598
36,-4.0,2,-0.4,2,0.629
37,-4.0,2,-0.3,2,0.638
38,-4.0,2,-0.2,2,0.618
39,-4.0,2,-0.1,2,0.577
40,-3.9,2,-4.0,2,0.654
41,-3.9,2,-3.9,2,0.625
42,-3.9,2,-3.8,2,0.618
43,-3.9,2,-3.7,2,0.639
44,-3.9,2,-3.6,2,0.635
45,-3.9,2,-3.5,2,0.643
46,-3.9,2,-3.4,2,0.628
47,-3.9,2,-3.3,2,0.607
48,-3.9,2,-3.2,2,0.584
49,-3.9,2,-3.1,2,0.655
50,-3.9,2,-3.0,2,0.617
51,-3.9,2,-2.9,2,0.619
52,-3.9,2,-2.8,2,0.61
53,-3.9,2,-2.7,2,0.637
54,-3.9,2,-2.6,2,0.63
55,-3.9,2,-2.5,2,0.626
56,-3.9,2,-2.4,2,0.634
57,-3.9,2,-2.3,2,0.631
58,-3.9,2,-2.2,2,0.624
59,-3.9,2,-2.1,2,0.63
60,-3.9,2,-2.0,2,0.658
61,-3.9,2,-1.9,2,0.64
62,-3.9,2,-1.8,2,0.616
63,-3.9,2,-1.7,2,0.634
64,-3.9,2,-1.6,2,0.628
65,-3.9,2,-1.5,2,0.63
66,-3.9,2,-1.4,2,0.641
67,-3.9,2,-1.3,2,0.621
68,-3.9,2,-1.2,2,0.631
69,-3.9,2,-1.1,2,0.621
70,-3.9,2,-1.0,2,0.641
71,-3.9,2,-0.9,2,0.617
72,-3.9,2,-0.8,2,0.629
73,-3.9,2,-0.7,2,0.614
74,-3.9,2,-0.6,2,0.619
75,-3.9,2,-0.5,2,0.629
76,-3.9,2,-0.4,2,0.615
77,-3.9,2,-0.3,2,0.635
78,-3.9,2,-0.2,2,0.622
79,-3.9,2,-0.1,2,0.615
80,-3.8,2,-4.0,2,0.63
81,-3.8,2,-3.9,2,0.64
82,-3.8,2,-3.8,2,0.631
83,-3.8,2,-3.7,2,0.62
84,-3.8,2,-3.6,2,0.62
85,-3.8,2,-3.5,2,0.643
86,-3.8,2,-3.4,2,0.618
87,-3.8,2,-3.3,2,0.618
88,-3.8,2,-3.2,2,0.643
89,-3.8,2,-3.1,2,0.629
90,-3.8,2,-3.0,2,0.623
91,-3.8,2,-2.9,2,0.647
92,-3.8,2,-2.8,2,0.632
93,-3.8,2,-2.7,2,0.573
94,-3.8,2,-2.6,2,0.634
95,-3.8,2,-2.5,2,0.66
96,-3.8,2,-2.4,2,0.63
97,-3.8,2,-2.3,2,0.633
98,-3.8,2,-2.2,2,0.628
99,-3.8,2,-2.1,2,0.628
100,-3.8,2,-2.0,2,0.627
101,-3.8,2,-1.9,2,0.631
102,-3.8,2,-1.8,2,0.639
103,-3.8,2,-1.7,2,0.634
104,-3.8,2,-1.6,2,0.631
105,-3.8,2,-1.5,2,0.65
106,-3.8,2,-1.4,2,0.644
107,-3.8,2,-1.3,2,0.643
108,-3.8,2,-1.2,2,0.632
109,-3.8,2,-1.1,2,0.64
110,-3.8,2,-1.0,2,0.614
111,-3.8,2,-0.9,2,0.631
112,-3.8,2,-0.8,2,0.609
113,-3.8,2,-0.7,2,0.618
114,-3.8,2,-0.6,2,0.647
115,-3.8,2,-0.5,2,0.615
116,-3.8,2,-0.4,2,0.637
117,-3.8,2,-0.3,2,0.602
118,-3.8,2,-0.2,2,0.611
119,-3.8,2,-0.1,2,0.614
120,-3.7,2,-4.0,2,0.66
121,-3.7,2,-3.9,2,0.633
122,-3.7,2,-3.8,2,0.599
123,-3.7,2,-3.7,2,0.591
124,-3.7,2,-3.6,2,0.639
125,-3.7,2,-3.5,2,0.64
126,-3.7,2,-3.4,2,0.663
127,-3.7,2,-3.3,2,0.616
128,-3.7,2,-3.2,2,0.625
129,-3.7,2,-3.1,2,0.633
130,-3.7,2,-3.0,2,0.622
131,-3.7,2,-2.9,2,0.637
132,-3.7,2,-2.8,2,0.63
133,-3.7,2,-2.7,2,0.6
134,-3.7,2,-2.6,2,0.635
135,-3.7,2,-2.5,2,0.628
136,-3.7,2,-2.4,2,0.625
137,-3.7,2,-2.3,2,0.607
138,-3.7,2,-2.2,2,0.641
139,-3.7,2,-2.1,2,0.636
140,-3.7,2,-2.0,2,0.639
141,-3.7,2,-1.9,2,0.623
142,-3.7,2,-1.8,2,0.619
143,-3.7,2,-1.7,2,0.605
144,-3.7,2,-1.6,2,0.617
145,-3.7,2,-1.5,2,0.656
146,-3.7,2,-1.4,2,0.635
147,-3.7,2,-1.3,2,0.623
148,-3.7,2,-1.2,2,0.635
149,-3.7,2,-1.1,2,0.612
150,-3.7,2,-1.0,2,0.602
151,-3.7,2,-0.9,2,0.624
152,-3.7,2,-0.8,2,0.631
153,-3.7,2,-0.7,2,0.614
154,-3.7,2,-0.6,2,0.643
155,-3.7,2,-0.5,2,0.621
156,-3.7,2,-0.4,2,0.63
157,-3.7,2,-0.3,2,0.61
158,-3.7,2,-0.2,2,0.619
159,-3.7,2,-0.1,2,0.6
160,-3.6,2,-4.0,2,0.647
161,-3.6,2,-3.9,2,0.64
162,-3.6,2,-3.8,2,0.665
163,-3.6,2,-3.7,2,0.663
164,-3.6,2,-3.6,2,0.656
165,-3.6,2,-3.5,2,0.648
166,-3.6,2,-3.4,2,0.644
167,-3.6,2,-3.3,2,0.616
168,-3.6,2,-3.2,2,0.588
169,-3.6,2,-3.1,2,0.616
170,-3.6,2,-3.0,2,0.619
171,-3.6,2,-2.9,2,0.639
172,-3.6,2,-2.8,2,0.653
173,-3.6,2,-2.7,2,0.649
174,-3.6,2,-2.6,2,0.623
175,-3.6,2,-2.5,2,0.632
176,-3.6,2,-2.4,2,0.62
177,-3.6,2,-2.3,2,0.612
178,-3.6,2,-2.2,2,0.621
179,-3.6,2,-2.1,2,0.65
180,-3.6,2,-2.0,2,0.605
181,-3.6,2,-1.9,2,0.626
182,-3.6,2,-1.8,2,0.631
183,-3.6,2,-1.7,2,0.615
184,-3.6,2,-1.6,2,0.638
185,-3.6,2,-1.5,2,0.625
186,-3.6,2,-1.4,2,0.66
187,-3.6,2,-1.3,2,0.637
188,-3.6,2,-1.2,2,0.634
189,-3.6,2,-1.1,2,0.618
190,-3.6,2,-1.0,2,0.616
191,-3.6,2,-0.9,2,0.614
192,-3.6,2,-0.8,2,0.613
193,-3.6,2,-0.7,2,0.625
194,-3.6,2,-0.6,2,0.596
195,-3.6,2,-0.5,2,0.633
196,-3.6,2,-0.4,2,0.624
197,-3.6,2,-0.3,2,0.636
198,-3.6,2,-0.2,2,0.605
